Shipment ID,Order ID,Carrier Name,Dispatch Date,Delivery Date,Status
1849,3978,Pearson and Sons,2025-02-01,2025-02-01,Lost
1850,8663,"Brown, Johnson and Robbins",2025-02-01,2025-02-01,Lost
1851,45,"Johnson, Ortiz and Ross",2025-02-01,2025-02-01,In Transit
1852,9195,Garner Ltd,2025-02-01,2025-02-01,In Transit
1853,1433,Fox LLC,2025-02-01,2025-02-01,In Transit
1854,3777,Diaz-Peterson,2025-02-01,2025-02-01,Delivered
1855,7754,"Anderson, Jenkins and Riggs",2025-02-01,2025-02-01,Delayed
1856,2619,Green Inc,2025-02-01,2025-02-01,Delivered
1857,3311,Brown and Sons,2025-02-01,2025-02-01,In Transit
1858,4358,"Ward, Fisher and Miller",2025-02-01,2025-02-01,Delivered
1859,2727,"Vargas, Ross and Edwards",2025-02-01,2025-02-01,Delayed
1860,1336,"Garcia, Tanner and Shaw",2025-02-01,2025-02-01,Lost
1861,205,Simmons-Collins,2025-02-01,2025-02-01,Lost
1862,1611,Coleman-Davis,2025-02-01,2025-02-01,Delivered
1863,8023,Dixon-Caldwell,2025-02-01,2025-02-01,Lost
1864,9859,"Silva, Ross and Curtis",2025-02-01,2025-02-01,Lost
1865,3932,Erickson Inc,2025-02-01,2025-02-01,Delivered
1866,8355,Powell-Spence,2025-02-01,2025-02-01,Lost
1867,671,Rose PLC,2025-02-01,2025-02-01,In Transit
1868,3146,"Martin, Hall and Hall",2025-02-01,2025-02-01,Delivered
1869,2830,"Lopez, Henderson and Mitchell",2025-02-01,2025-02-01,In Transit
1870,8315,Massey-Becker,2025-02-01,2025-02-01,Delivered
1871,2967,Thompson-Moore,2025-02-01,2025-02-01,In Transit
1872,5002,Jones-Liu,2025-02-01,2025-02-01,Delayed
1873,8505,Johnson-Washington,2025-02-01,2025-02-01,Delayed
1874,3920,Arnold Inc,2025-02-01,2025-02-01,Delayed
1875,1839,"Yang, Morgan and Green",2025-02-01,2025-02-01,Lost
1876,8437,Smith LLC,2025-02-01,2025-02-01,In Transit
1877,6806,Garcia-Conrad,2025-02-01,2025-02-01,Delayed
1878,9604,"Castillo, Perez and Howard",2025-02-01,2025-02-01,Delayed
1879,7796,"Fleming, Fischer and Sullivan",2025-02-01,2025-02-01,In Transit
1880,564,Turner-Harris,2025-02-01,2025-02-01,Delayed
1881,2314,Wagner and Sons,2025-02-01,2025-02-01,Delayed
1882,9687,Palmer-Gonzalez,2025-02-01,2025-02-01,In Transit
1883,244,"Briggs, Bailey and Tapia",2025-02-01,2025-02-01,Delivered
1884,8376,Little-Benson,2025-02-01,2025-02-01,Delayed
1885,2689,"Murphy, Mcdowell and Roman",2025-02-01,2025-02-01,Delivered
1886,4506,"Torres, Mercado and Leon",2025-02-01,2025-02-01,In Transit
1887,8169,"Krause, Rivera and Aguirre",2025-02-01,2025-02-01,In Transit
1888,2039,Reed-Oliver,2025-02-01,2025-02-01,Delivered
1889,1568,Dunlap Inc,2025-02-01,2025-02-01,Delivered
1890,8101,Patel-Blevins,2025-02-01,2025-02-01,Lost
1891,4519,"Cannon, Oconnor and Haney",2025-02-01,2025-02-01,Delivered
1892,4218,Cline-Lopez,2025-02-01,2025-02-01,In Transit
1893,3673,Collins and Sons,2025-02-01,2025-02-01,In Transit
1894,5594,Andrews-Garner,2025-02-01,2025-02-01,Lost
1895,9404,"Moss, Garcia and Brown",2025-02-01,2025-02-01,Delivered
1896,5442,Conway-Phillips,2025-02-01,2025-02-01,In Transit
1897,8160,"Morales, Gonzalez and Miller",2025-02-01,2025-02-01,Delivered
1898,3654,Gonzalez-Brown,2025-02-01,2025-02-01,Delivered
1899,5693,Williams Inc,2025-02-01,2025-02-01,In Transit
1900,3812,Cole PLC,2025-02-01,2025-02-01,Lost
1901,8206,Jensen Ltd,2025-02-01,2025-02-01,Delivered
1902,2659,"Dunn, Alvarado and Edwards",2025-02-01,2025-02-01,In Transit
1903,1339,"Franco, Reynolds and Curry",2025-02-01,2025-02-01,Delayed
1904,2556,Wilson-Grant,2025-02-01,2025-02-01,Lost
1905,6856,"Garcia, Russell and Austin",2025-02-01,2025-02-01,Delayed
1906,4715,Hernandez-Butler,2025-02-01,2025-02-01,Lost
1907,2879,"Lara, Johnson and Bonilla",2025-02-01,2025-02-01,In Transit
1908,1515,Vaughn-Davis,2025-02-01,2025-02-01,Lost
1909,7401,"Anderson, Beck and Anderson",2025-02-01,2025-02-01,In Transit
1910,878,"Thomas, Holloway and Buckley",2025-02-01,2025-02-01,Lost
1911,2690,"Cochran, Kelly and Little",2025-02-01,2025-02-01,In Transit
1912,8424,Houston-Carroll,2025-02-01,2025-02-01,Delivered
1913,1733,Rice Ltd,2025-02-01,2025-02-01,Delivered
1914,4389,"Marsh, Erickson and Reese",2025-02-01,2025-02-01,In Transit
1915,7489,"Hall, Bates and Walters",2025-02-01,2025-02-01,Lost
1916,7090,Anderson-Anderson,2025-02-01,2025-02-01,Delayed
1917,5536,Warner and Sons,2025-02-01,2025-02-01,Delivered
1918,6372,Choi Ltd,2025-02-01,2025-02-01,Delivered
1919,9422,"Morgan, Snyder and Anderson",2025-02-01,2025-02-01,Delivered
1920,1905,Crosby-Thomas,2025-02-01,2025-02-01,Delivered
1921,5451,Cook-Santana,2025-02-01,2025-02-01,In Transit
1922,1646,"Forbes, Wilkerson and Pratt",2025-02-01,2025-02-01,In Transit
1923,3930,"Gould, Ross and Shaffer",2025-02-01,2025-02-01,Delayed
1924,4200,"Johnson, Moody and Decker",2025-02-01,2025-02-01,Lost
1925,8877,Logan-Boone,2025-02-01,2025-02-01,Delayed
1926,444,Blevins-Ross,2025-02-01,2025-02-01,Delivered
1927,9232,Robbins Inc,2025-02-01,2025-02-01,In Transit
1928,8629,"Shaw, Chandler and Wagner",2025-02-01,2025-02-01,Delayed
1929,8336,"Green, Johnson and Lester",2025-02-01,2025-02-01,Delayed
1930,5833,Reynolds-Taylor,2025-02-01,2025-02-01,Delayed
1931,9568,Schmidt-Mcintosh,2025-02-01,2025-02-01,Delayed
1932,9729,Coleman-Haas,2025-02-01,2025-02-01,Lost
1933,2307,Jones Group,2025-02-01,2025-02-01,Delayed
1934,4830,Holland-Dyer,2025-02-01,2025-02-01,Lost
1935,2404,Dyer Inc,2025-02-01,2025-02-01,In Transit
1936,4733,Smith-Ramirez,2025-02-01,2025-02-01,Lost
1937,4108,"Mullins, Orr and Miller",2025-02-01,2025-02-01,Delayed
1938,2058,Lewis Inc,2025-02-01,2025-02-01,In Transit
1939,7337,Wolf Ltd,2025-02-01,2025-02-01,Delayed
1940,6749,"Salinas, Hubbard and Blair",2025-02-01,2025-02-01,Delivered
1941,9323,"Hudson, Parker and Lawrence",2025-02-01,2025-02-01,Delayed
1942,9615,Lamb-Simon,2025-02-01,2025-02-01,In Transit
1943,4308,Alexander-Castro,2025-02-01,2025-02-01,Lost
1944,5335,Bernard Group,2025-02-01,2025-02-01,In Transit
1945,4645,"Brown, Elliott and Chandler",2025-02-01,2025-02-01,Delayed
1946,4237,"Long, Smith and Hawkins",2025-02-01,2025-02-01,Delayed
1947,6892,Briggs-Rice,2025-02-01,2025-02-01,Delayed
1948,7947,Barker-Hernandez,2025-02-01,2025-02-01,Delayed
1949,8468,"Crosby, Nichols and Lopez",2025-02-01,2025-02-01,In Transit
1950,4791,Love Inc,2025-02-01,2025-02-01,Delayed
1951,2623,Moore LLC,2025-02-01,2025-02-01,Delayed
1952,2206,Villanueva-Palmer,2025-02-01,2025-02-01,Lost
1953,4883,"Evans, Mcmahon and Henderson",2025-02-01,2025-02-01,Lost
1954,5211,Shaw-Bishop,2025-02-01,2025-02-01,In Transit
1955,9180,Solis-Robinson,2025-02-01,2025-02-01,Delivered
1956,408,"Nguyen, Andrews and Cook",2025-02-01,2025-02-01,Delayed
1957,3904,Fields-Miller,2025-02-01,2025-02-01,In Transit
1958,7794,Sutton-Fletcher,2025-02-01,2025-02-01,Delayed
1959,2544,Bradshaw Ltd,2025-02-01,2025-02-01,In Transit
1960,3893,Medina-Ellis,2025-02-01,2025-02-01,In Transit
1961,3667,"Brown, Fields and Arellano",2025-02-01,2025-02-01,Lost
1962,9984,Wallace-Hodges,2025-02-01,2025-02-01,Lost
1963,5575,"Montgomery, Coleman and Cook",2025-02-01,2025-02-01,Delayed
1964,8634,Kelly-Flores,2025-02-01,2025-02-01,Delivered
1965,3517,Collins-Rodriguez,2025-02-01,2025-02-01,Lost
1966,7945,"George, Young and Sharp",2025-02-01,2025-02-01,Lost
1967,2171,Bell PLC,2025-02-01,2025-02-01,Lost
1968,1999,Foster and Sons,2025-02-01,2025-02-01,Delayed
1969,4119,"Murphy, Alvarez and Fowler",2025-02-01,2025-02-01,Delivered
1970,2675,Martinez LLC,2025-02-01,2025-02-01,Delayed
1971,1894,Barton-Greene,2025-02-01,2025-02-01,Delivered
1972,5200,Tran-Bradley,2025-02-01,2025-02-01,In Transit
1973,3336,Pena-Williams,2025-02-01,2025-02-01,Delivered
1974,4507,"Arellano, Hill and Leon",2025-02-01,2025-02-01,In Transit
1975,3049,"Smith, Roberson and Cook",2025-02-01,2025-02-01,Delayed
1976,7780,"Allen, Norton and Rose",2025-02-01,2025-02-01,Delivered
1977,2957,Mcfarland LLC,2025-02-01,2025-02-01,Delivered
1978,7460,Gilmore-Reed,2025-02-01,2025-02-01,Delivered
1979,714,Williams-Zamora,2025-02-01,2025-02-01,Lost
1980,4875,"Summers, Powell and Graves",2025-02-01,2025-02-01,In Transit
1981,9818,Soto Ltd,2025-02-01,2025-02-01,Lost
1982,5662,"Phelps, Evans and Berry",2025-02-01,2025-02-01,Delivered
1983,7824,"Hernandez, Schmidt and Jarvis",2025-02-01,2025-02-01,In Transit
1984,852,"Sims, Vega and Pratt",2025-02-01,2025-02-01,Lost
1985,3871,Zavala LLC,2025-02-01,2025-02-01,Delivered
1986,3846,"Robinson, Sanchez and Smith",2025-02-01,2025-02-01,Lost
1987,7472,Baxter-Dunn,2025-02-01,2025-02-01,Delivered
1988,3705,White-Green,2025-02-01,2025-02-01,Delayed
1989,2610,Woods-Hunt,2025-02-01,2025-02-01,In Transit
1990,11,Griffin PLC,2025-02-01,2025-02-01,Delayed
1991,8675,Miller-Harrington,2025-02-01,2025-02-01,Delivered
1992,7538,Lawson Inc,2025-02-01,2025-02-01,Delayed
1993,5839,Wood-Hernandez,2025-02-01,2025-02-01,Delivered
1994,6801,Leon PLC,2025-02-01,2025-02-01,Delivered
1995,2607,Chambers Group,2025-02-01,2025-02-01,In Transit
1996,8642,"Thompson, Malone and Wolf",2025-02-01,2025-02-01,Delayed
1997,6055,Alvarado-Alvarez,2025-02-01,2025-02-01,In Transit
1998,999,Bell-Deleon,2025-02-01,2025-02-01,Delayed
1999,8314,Smith-Nguyen,2025-02-01,2025-02-01,In Transit
2000,8647,"Leon, Clark and Conley",2025-02-01,2025-02-01,In Transit
2001,1634,"Ruiz, Vasquez and Rogers",2025-02-01,2025-02-01,Delayed
2002,2972,Sampson Ltd,2025-02-01,2025-02-01,In Transit
2003,8142,Saunders-Garrison,2025-02-01,2025-02-01,Delivered
2004,4675,Potts-Benson,2025-02-01,2025-02-01,Delivered
2005,34,Clark-Wheeler,2025-02-01,2025-02-01,Lost
2006,4182,Beck Inc,2025-02-01,2025-02-01,Delivered
2007,3285,"King, Gibson and Perez",2025-02-01,2025-02-01,Delayed
2008,5561,Allen-Jones,2025-02-01,2025-02-01,Delivered
2009,5058,Anderson-Gomez,2025-02-01,2025-02-01,Delivered
2010,3074,"Rogers, Scott and Walker",2025-02-01,2025-02-01,Delayed
2011,9238,"Walters, Parker and Long",2025-02-01,2025-02-01,Lost
2012,1619,Mcdonald-Harvey,2025-02-01,2025-02-01,Lost
2013,2091,Valencia PLC,2025-02-01,2025-02-01,In Transit
2014,4431,Tran-Flowers,2025-02-01,2025-02-01,In Transit
2015,9259,Burgess-Turner,2025-02-01,2025-02-01,Delivered
2016,3036,"Davis, Ortiz and Williams",2025-02-01,2025-02-01,Delayed
2017,2431,"Bowman, Frank and Jenkins",2025-02-01,2025-02-01,Delayed
2018,3211,"Fitzgerald, Cobb and Little",2025-02-01,2025-02-01,In Transit
2019,401,Smith-Garcia,2025-02-01,2025-02-01,In Transit
2020,7530,Schultz-Davis,2025-02-01,2025-02-01,Delivered
2021,1829,Le-Roman,2025-02-01,2025-02-01,Lost
2022,3158,Hawkins Ltd,2025-02-01,2025-02-01,Delivered
2023,2192,Vang-Holmes,2025-02-01,2025-02-01,Delayed
2024,3726,Watson-Wang,2025-02-01,2025-02-01,In Transit
2025,8451,Johnson-Franklin,2025-02-01,2025-02-01,Lost
2026,2797,Miller LLC,2025-02-01,2025-02-01,Delayed
2027,4170,"Mathis, Chang and Gonzales",2025-02-01,2025-02-01,Lost
2028,8237,Armstrong-Lucas,2025-02-01,2025-02-01,Delivered
2029,9386,Daniels-Haynes,2025-02-01,2025-02-01,In Transit
2030,7962,Edwards-Garcia,2025-02-01,2025-02-01,In Transit
2031,2218,"Yates, Lane and Norman",2025-02-01,2025-02-01,In Transit
2032,2737,Wallace-Rhodes,2025-02-01,2025-02-01,Delayed
2033,8123,Tucker-Allen,2025-02-01,2025-02-01,Lost
2034,9833,"Russell, Burns and Gibson",2025-02-01,2025-02-01,In Transit
2035,817,"Lewis, Maxwell and Rasmussen",2025-02-01,2025-02-01,Delivered
2036,4970,Mullins PLC,2025-02-01,2025-02-01,In Transit
2037,9321,Lopez-Munoz,2025-02-01,2025-02-01,Delivered
2038,7713,Reid-Cantrell,2025-02-01,2025-02-01,Delivered
2039,4604,Rosales-Livingston,2025-02-01,2025-02-01,Delayed
2040,5898,"Ingram, Bradley and Alexander",2025-02-01,2025-02-01,Delivered
2041,612,"Richmond, Gonzalez and Saunders",2025-02-01,2025-02-01,Lost
2042,6290,Nunez-Perez,2025-02-01,2025-02-01,In Transit
2043,5828,Bridges-Castro,2025-02-01,2025-02-01,Delivered
2044,8855,Palmer LLC,2025-02-01,2025-02-01,Delivered
2045,1397,Prince Group,2025-02-01,2025-02-01,In Transit
2046,9265,"Osborne, Jones and Mercado",2025-02-01,2025-02-01,Lost
2047,8078,Crosby-Garcia,2025-02-01,2025-02-01,Delayed
2048,1749,Robles and Sons,2025-02-01,2025-02-01,Lost
2049,6647,"Sandoval, Morris and Moore",2025-02-01,2025-02-01,Delayed
2050,924,Richards Ltd,2025-02-01,2025-02-01,In Transit
2051,8764,Cameron PLC,2025-02-01,2025-02-01,In Transit
2052,863,Hayes-Baker,2025-02-01,2025-02-01,Delayed
2053,4523,Melendez-Graves,2025-02-01,2025-02-01,Delayed
2054,342,"Fuentes, Ramirez and Middleton",2025-02-01,2025-02-01,Delivered
2055,7648,Salinas Ltd,2025-02-01,2025-02-01,Lost
2056,6388,Lewis Group,2025-02-01,2025-02-01,In Transit
2057,1920,Mcdaniel and Sons,2025-02-01,2025-02-01,Delivered
2058,3642,"Petersen, Schneider and Garcia",2025-02-01,2025-02-01,In Transit
2059,6373,Monroe-Bowen,2025-02-01,2025-02-01,Delivered
2060,5563,Herrera LLC,2025-02-01,2025-02-01,Lost
2061,6028,Reyes-Taylor,2025-02-01,2025-02-01,In Transit
2062,402,Stanley-Sanchez,2025-02-01,2025-02-01,In Transit
2063,317,Proctor-Lam,2025-02-01,2025-02-01,Delivered
2064,6324,Jackson-Clark,2025-02-01,2025-02-01,Lost
2065,8806,Smith Group,2025-02-01,2025-02-01,Delayed
2066,7725,Velez-Williams,2025-02-01,2025-02-01,Delayed
2067,3919,Stanley-Webb,2025-02-01,2025-02-01,Lost
2068,3880,Rowe Group,2025-02-01,2025-02-01,Delayed
2069,7390,Smith-Fisher,2025-02-01,2025-02-01,In Transit
2070,8959,"Perry, Mullen and Porter",2025-02-01,2025-02-01,Delayed
2071,5999,"Mills, Black and Hoffman",2025-02-01,2025-02-01,In Transit
2072,6364,Mason PLC,2025-02-01,2025-02-01,Delivered
2073,778,Mercado Ltd,2025-02-01,2025-02-01,Delivered
2074,1756,Pena-Flynn,2025-02-01,2025-02-01,Delivered
2075,9704,Mcdonald-Rodriguez,2025-02-01,2025-02-01,In Transit
2076,8782,Johnson-Robbins,2025-02-01,2025-02-01,Delivered
2077,3146,"Smith, Mueller and Wright",2025-02-01,2025-02-01,Lost
2078,3174,"Ball, Christensen and Brewer",2025-02-01,2025-02-01,Lost
2079,2198,Rogers Ltd,2025-02-01,2025-02-01,Delayed
2080,1855,Fleming-Martinez,2025-02-01,2025-02-01,In Transit
2081,2284,"Berry, Lopez and Holder",2025-02-01,2025-02-01,In Transit
2082,3369,Marshall-Smith,2025-02-01,2025-02-01,In Transit
2083,864,Yu and Sons,2025-02-01,2025-02-01,Delivered
2084,6237,Walsh Group,2025-02-01,2025-02-01,Delivered
2085,3809,Morales Inc,2025-02-01,2025-02-01,Lost
2086,404,Henderson Ltd,2025-02-01,2025-02-01,Delayed
2087,608,"Hicks, Richardson and Hill",2025-02-01,2025-02-01,Lost
2088,7445,"Hall, Mejia and Richardson",2025-02-01,2025-02-01,Delayed
2089,9126,Lee-Combs,2025-02-01,2025-02-01,Delivered
2090,5742,Russell Group,2025-02-01,2025-02-01,Delivered
2091,2498,Castillo LLC,2025-02-01,2025-02-01,Delivered
2092,5342,"Robinson, Vaughn and Reed",2025-02-01,2025-02-01,Delayed
2093,6445,"Miller, Williams and Morton",2025-02-01,2025-02-01,Delayed
2094,4565,"Sanchez, Miller and Rivera",2025-02-01,2025-02-01,Lost
2095,6162,"Mann, Knight and Smith",2025-02-01,2025-02-01,Delivered
2096,1260,"Chavez, Vasquez and Vasquez",2025-02-01,2025-02-01,Lost
2097,9862,Johnson Group,2025-02-01,2025-02-01,In Transit
2098,4865,Barry LLC,2025-02-01,2025-02-01,Delayed
2099,5799,Kent-Hale,2025-02-01,2025-02-01,In Transit
2100,3381,Richmond LLC,2025-02-01,2025-02-01,Lost
2101,5544,"Welch, Garza and Clark",2025-02-01,2025-02-01,Delivered
2102,5817,"Green, Avila and Chavez",2025-02-01,2025-02-01,Delayed
2103,2598,Glenn-Graham,2025-02-01,2025-02-01,Delivered
2104,7225,Ramirez-Collins,2025-02-01,2025-02-01,Delivered
2105,4189,"Gibson, Reid and Wilkinson",2025-02-01,2025-02-01,Lost
2106,6950,Wolf-Williams,2025-02-01,2025-02-01,Lost
2107,6292,Carpenter-Fisher,2025-02-01,2025-02-01,Delivered
2108,2743,Kemp-Baker,2025-02-01,2025-02-01,Lost
2109,7895,Turner LLC,2025-02-01,2025-02-01,Lost
2110,1211,"Turner, Marks and Gonzales",2025-02-01,2025-02-01,Lost
2111,4983,"Davis, Cooper and Smith",2025-02-01,2025-02-01,Lost
2112,9635,Webb Group,2025-02-01,2025-02-01,In Transit
2113,4547,Roth-Robbins,2025-02-01,2025-02-01,Delayed
2114,5495,Collier-Garcia,2025-02-01,2025-02-01,Delivered
2115,2340,"Kennedy, Parker and Cole",2025-02-01,2025-02-01,Delayed
2116,2797,Peterson-Hernandez,2025-02-01,2025-02-01,In Transit
2117,5899,Jackson Ltd,2025-02-01,2025-02-01,Lost
2118,4272,Hunter-Adams,2025-02-01,2025-02-01,Delivered
2119,6001,"Smith, Romero and Frye",2025-02-01,2025-02-01,Delayed
2120,9901,Harmon-Smith,2025-02-01,2025-02-01,Lost
2121,8723,"Lawrence, Harper and Weeks",2025-02-01,2025-02-01,In Transit
2122,6152,Robinson and Sons,2025-02-01,2025-02-01,Delayed
2123,3759,Johnson-Saunders,2025-02-01,2025-02-01,Lost
2124,1362,Gonzales-Brooks,2025-02-01,2025-02-01,Lost
2125,656,Hudson Group,2025-02-01,2025-02-01,Delivered
2126,4753,Crawford PLC,2025-02-01,2025-02-01,Lost
2127,3640,Santiago Inc,2025-02-01,2025-02-01,In Transit
2128,1779,Mcneil Inc,2025-02-01,2025-02-01,Lost
2129,761,"Barnes, Lopez and Mcguire",2025-02-01,2025-02-01,In Transit
2130,5702,"Hendricks, Mitchell and Martin",2025-02-01,2025-02-01,Lost
2131,5624,French and Sons,2025-02-01,2025-02-01,Delivered
2132,9276,King Group,2025-02-01,2025-02-01,Delayed
2133,3034,"Preston, Davenport and Crane",2025-02-01,2025-02-01,In Transit
2134,1571,Zimmerman-Frazier,2025-02-01,2025-02-01,Delayed
2135,4587,"Cooper, Anderson and Peterson",2025-02-01,2025-02-01,Delivered
2136,4180,Osborne-George,2025-02-01,2025-02-01,In Transit
2137,1531,"Cooper, Olson and Davenport",2025-02-01,2025-02-01,Delayed
2138,376,King-Blackwell,2025-02-01,2025-02-01,Delayed
2139,3501,Schmidt-Chan,2025-02-01,2025-02-01,Lost
2140,997,Wilson PLC,2025-02-01,2025-02-01,Lost
2141,8980,Scott LLC,2025-02-01,2025-02-01,In Transit
2142,8704,Moreno Inc,2025-02-01,2025-02-01,Delivered
2143,5545,Ortiz-Holder,2025-02-01,2025-02-01,Delayed
2144,5772,Owen-Castillo,2025-02-01,2025-02-01,Delivered
2145,6999,"Walsh, Griffin and Sanders",2025-02-01,2025-02-01,Delayed
2146,5255,Bowen and Sons,2025-02-01,2025-02-01,Delayed
2147,9206,Barron Group,2025-02-01,2025-02-01,Lost
2148,6113,"Novak, Berger and Castro",2025-02-01,2025-02-01,Lost
2149,9412,"Rowe, Stanley and Fernandez",2025-02-01,2025-02-01,Lost
2150,4259,"Frank, Moore and Blackwell",2025-02-01,2025-02-01,Delivered
2151,5726,"Jones, Solis and Shaffer",2025-02-01,2025-02-01,Delayed
2152,2655,Thompson-Roth,2025-02-01,2025-02-01,In Transit
2153,4969,Collins-Wilson,2025-02-01,2025-02-01,Delivered
2154,6302,Wolf PLC,2025-02-01,2025-02-01,Delivered
2155,7823,Ruiz Inc,2025-02-01,2025-02-01,Delayed
2156,6613,"Williams, Rose and Collins",2025-02-01,2025-02-01,Delayed
2157,9588,Thomas and Sons,2025-02-01,2025-02-01,Lost
2158,8651,Cummings Group,2025-02-01,2025-02-01,Delayed
2159,1012,Valentine-Jones,2025-02-01,2025-02-01,Lost
2160,8561,Harvey-Barrett,2025-02-01,2025-02-01,Lost
2161,7885,Sullivan-Anderson,2025-02-01,2025-02-01,Delivered
2162,5201,"Singh, Chan and Kelly",2025-02-01,2025-02-01,Delivered
2163,930,King-Jackson,2025-02-01,2025-02-01,In Transit
2164,5465,"Sanders, Olson and Kerr",2025-02-01,2025-02-01,In Transit
2165,8902,"Daniels, Mcmillan and Lopez",2025-02-01,2025-02-01,Lost
2166,7194,Romero-Snyder,2025-02-01,2025-02-01,Delayed
2167,6114,Sanders Ltd,2025-02-01,2025-02-01,In Transit
2168,1762,Williams-Miller,2025-02-01,2025-02-01,Delivered
2169,2601,Levine-Hernandez,2025-02-01,2025-02-01,Delayed
2170,6763,Jones-Figueroa,2025-02-01,2025-02-01,Lost
2171,1164,"Padilla, Oliver and Stevens",2025-02-01,2025-02-01,Delivered
2172,7605,Bowen PLC,2025-02-01,2025-02-01,Delayed
2173,2803,"Zavala, Cantrell and Caldwell",2025-02-01,2025-02-01,Delivered
2174,7195,Bell PLC,2025-02-01,2025-02-01,In Transit
2175,333,Allison and Sons,2025-02-01,2025-02-01,In Transit
2176,2407,Allen Ltd,2025-02-01,2025-02-01,Delayed
2177,6319,Wilkinson-Guerra,2025-02-01,2025-02-01,Delivered
2178,5213,Molina PLC,2025-02-01,2025-02-01,In Transit
2179,9167,Watkins Inc,2025-02-01,2025-02-01,Lost
2180,5749,"Kerr, Rocha and Cochran",2025-02-01,2025-02-01,Lost
2181,911,Pham Ltd,2025-02-01,2025-02-01,Delayed
2182,3341,Guzman-Beltran,2025-02-01,2025-02-01,Delivered
2183,681,Turner-Villarreal,2025-02-01,2025-02-01,Delivered
2184,6165,Hoffman-Mcdonald,2025-02-01,2025-02-01,In Transit
2185,3626,Moore-Anderson,2025-02-01,2025-02-01,In Transit
2186,1067,"Frost, Young and Jones",2025-02-01,2025-02-01,Delayed
2187,5108,"Farley, Faulkner and Melendez",2025-02-01,2025-02-01,Lost
2188,4483,"Hamilton, Clarke and Castillo",2025-02-01,2025-02-01,In Transit
2189,7904,Reid and Sons,2025-02-01,2025-02-01,Delivered
2190,9247,Dean-Ford,2025-02-01,2025-02-01,Delayed
2191,1163,"Villegas, Bennett and Woods",2025-02-01,2025-02-01,In Transit
2192,3463,"York, Walker and Stone",2025-02-01,2025-02-01,Lost
2193,8079,Austin PLC,2025-02-01,2025-02-01,Delayed
2194,8694,Reilly-Holland,2025-02-01,2025-02-01,In Transit
2195,6351,Carter PLC,2025-02-01,2025-02-01,Delivered
2196,2519,"Johnson, Williams and Mitchell",2025-02-01,2025-02-01,Delayed
2197,653,Hale-Webb,2025-02-01,2025-02-01,In Transit
2198,1498,Roberts and Sons,2025-02-01,2025-02-01,Lost
2199,1272,"Maxwell, Benson and Taylor",2025-02-01,2025-02-01,Delivered
2200,555,"Moore, Johnson and Gutierrez",2025-02-01,2025-02-01,Delivered
2201,7939,Larson Inc,2025-02-01,2025-02-01,In Transit
2202,7536,Gaines Ltd,2025-02-01,2025-02-01,In Transit
2203,8668,Allen-Raymond,2025-02-01,2025-02-01,Delayed
2204,6752,Weiss Group,2025-02-01,2025-02-01,Lost
2205,9684,Henry-Cline,2025-02-01,2025-02-01,In Transit
2206,9043,Koch Ltd,2025-02-01,2025-02-01,Lost
2207,7801,Martinez-Bishop,2025-02-01,2025-02-01,Delivered
2208,7796,Bishop-Mercer,2025-02-01,2025-02-01,Delivered
2209,1730,Martin-Johnston,2025-02-01,2025-02-01,Lost
